Reference	Position	ErrorFrequency
tRNA-Ile-AAT-1-3	43	0.6444444444444445
tRNA-Ile-AAT-1-3	44	0.1956521739130435
tRNA-Ile-AAT-1-3	45	0.20408163265306123
tRNA-Ile-AAT-1-3	46	0.5217391304347826
tRNA-Ile-AAT-1-3	47	0.09615384615384616
tRNA-Ile-AAT-1-3	48	0.05454545454545454
tRNA-Ile-AAT-1-3	49	0.08928571428571429
tRNA-Ile-AAT-1-3	50	0.01818181818181818
tRNA-Ile-AAT-1-3	51	0.057692307692307696
tRNA-Ile-AAT-1-3	52	0.07272727272727272
tRNA-Ile-AAT-1-3	53	0.07407407407407407
tRNA-Ile-AAT-1-3	54	0.09615384615384616
tRNA-Ile-AAT-1-3	55	0.09615384615384616
tRNA-Ile-AAT-1-3	56	0.02
tRNA-Ile-AAT-1-3	57	0.02127659574468085
tRNA-Ile-AAT-1-3	58	0.12244897959183673
tRNA-Ile-AAT-1-3	59	0.375
tRNA-Ile-AAT-1-3	60	0.1702127659574468
tRNA-Ile-AAT-1-3	61	0.16279069767441862
tRNA-Ile-AAT-1-3	62	0.39473684210526316
tRNA-Ile-AAT-1-3	63	0.46808510638297873
tRNA-Ile-AAT-1-3	64	0.24444444444444444
tRNA-Ile-AAT-1-3	65	0.3111111111111111
tRNA-Ile-AAT-1-3	66	0.11764705882352941
tRNA-Ile-AAT-1-3	67	0.42857142857142855
tRNA-Ile-AAT-1-3	68	0.30612244897959184
tRNA-Ile-AAT-1-3	69	0.2653061224489796
tRNA-Ile-AAT-1-3	70	0.23404255319148937
tRNA-Ile-AAT-1-3	71	0.5161290322580645
tRNA-Ile-AAT-1-3	72	0.5348837209302325
tRNA-Ile-AAT-1-3	73	0.020833333333333332
tRNA-Ile-AAT-1-3	74	0.21739130434782608
tRNA-Ile-AAT-1-3	75	0.14285714285714285
tRNA-Ile-AAT-1-3	76	0.09615384615384616
tRNA-Ile-AAT-1-3	77	0.40816326530612246
tRNA-Ile-AAT-1-3	78	0.13333333333333333
tRNA-Ile-AAT-1-3	79	0.6
tRNA-Ile-AAT-1-3	80	0.5428571428571428
tRNA-Ile-AAT-1-3	81	0.1875
tRNA-Ile-AAT-1-3	82	0.2857142857142857
tRNA-Ile-AAT-1-3	83	0.5945945945945946
tRNA-Ile-AAT-1-3	84	0.43243243243243246
tRNA-Ile-AAT-1-3	85	0.1
tRNA-Ile-AAT-1-3	86	0.16363636363636364
tRNA-Ile-AAT-1-3	87	0.18181818181818182
tRNA-Ile-AAT-1-3	88	0.19230769230769232
tRNA-Ile-AAT-1-3	89	0.125
tRNA-Ile-AAT-1-3	90	0.12727272727272726
tRNA-Ile-AAT-1-3	91	0.48148148148148145
tRNA-Ile-AAT-1-3	92	0.07407407407407407
tRNA-Ile-AAT-1-3	93	0.13725490196078433
tRNA-Ile-AAT-1-3	94	0.03508771929824561
tRNA-Ile-AAT-1-3	95	0.03773584905660377
tRNA-Ile-AAT-1-3	96	0.022222222222222223
tRNA-Ile-AAT-1-3	97	0.22
tRNA-Ile-AAT-1-3	98	0.2765957446808511
tRNA-Ile-AAT-1-3	99	0.1282051282051282
tRNA-Ile-AAT-1-3	100	0.046511627906976744
tRNA-Ile-AAT-1-3	101	0.075
tRNA-Ile-AAT-1-3	102	0.13953488372093023
tRNA-Ile-AAT-1-3	103	0.1590909090909091
tRNA-Ile-AAT-1-3	104	0.11627906976744186
tRNA-Ile-AAT-1-3	105	0.1951219512195122
tRNA-Ile-AAT-1-3	106	0.07317073170731707
tRNA-Ile-AAT-1-3	107	0.16666666666666666
tRNA-Ile-AAT-1-3	108	0.16279069767441862
tRNA-Ile-AAT-1-3	109	0.12195121951219512
tRNA-Ile-AAT-1-3	110	0.2
tRNA-Ile-AAT-1-3	111	0.1388888888888889
tRNA-Ile-AAT-1-3	112	0.11428571428571428
tRNA-Ile-AAT-1-3	113	0.4642857142857143
tRNA-Ile-AAT-1-3	114	0.13793103448275862
tRNA-Ile-AAT-1-3	115	0.1
tRNA-Ile-AAT-1-3	116	0.2222222222222222
tRNA-Ile-AAT-1-3	117	0.34782608695652173
tRNA-Ile-AAT-1-3	118	0.08695652173913043
tRNA-Ile-AAT-1-3	119	0.13636363636363635
tRNA-Ile-AAT-1-3	120	0.09090909090909091
tRNA-Ile-AAT-1-3	121	0.047619047619047616
tRNA-Ile-AAT-1-3	122	0.0
tRNA-Ile-AAT-1-3	123	0.0
tRNA-Ile-AAT-1-3	124	0.0
tRNA-Ile-AAT-1-3	125	0.0
tRNA-Ile-AAT-1-3	126	0.0
tRNA-Ile-AAT-1-3	127	0.0
tRNA-Ile-AAT-1-3	128	0.0
tRNA-Ile-AAT-1-3	129	0.0
tRNA-Ile-AAT-1-3	130	0.0
tRNA-Ile-AAT-1-3	131	0.0
tRNA-Ile-AAT-1-4	1	0.0
tRNA-Ile-AAT-1-4	2	0.0
tRNA-Ile-AAT-1-4	3	0.0
tRNA-Ile-AAT-1-4	4	0.0
tRNA-Ile-AAT-1-4	5	0.0
tRNA-Ile-AAT-1-4	6	0.0
tRNA-Ile-AAT-1-4	7	0.0
tRNA-Ile-AAT-1-4	8	0.0
tRNA-Ile-AAT-1-4	9	0.0
tRNA-Ile-AAT-1-4	10	0.0
tRNA-Ile-AAT-1-4	11	0.09375
tRNA-Ile-AAT-1-4	12	0.0
tRNA-Ile-AAT-1-4	13	0.11428571428571428
tRNA-Ile-AAT-1-4	14	0.017391304347826087
tRNA-Ile-AAT-1-4	15	0.0
tRNA-Ile-AAT-1-4	16	0.0
tRNA-Ile-AAT-1-4	17	0.0
tRNA-Ile-AAT-1-4	18	0.003816793893129771
tRNA-Ile-AAT-1-4	19	0.007220216606498195
tRNA-Ile-AAT-1-4	20	0.010238907849829351
tRNA-Ile-AAT-1-4	21	0.04861111111111111
tRNA-Ile-AAT-1-4	22	0.13090909090909092
tRNA-Ile-AAT-1-4	23	0.10819672131147541
tRNA-Ile-AAT-1-4	24	1.0
tRNA-Ile-AAT-1-4	25	0.028938906752411574
tRNA-Ile-AAT-1-4	26	0.0707395498392283
tRNA-Ile-AAT-1-4	27	0.07191780821917808
tRNA-Ile-AAT-1-4	28	0.058823529411764705
tRNA-Ile-AAT-1-4	29	0.2569444444444444
tRNA-Ile-AAT-1-4	30	0.21863799283154123
tRNA-Ile-AAT-1-4	31	0.38202247191011235
tRNA-Ile-AAT-1-4	32	0.4671280276816609
tRNA-Ile-AAT-1-4	33	0.08794788273615635
tRNA-Ile-AAT-1-4	34	0.0932475884244373
tRNA-Ile-AAT-1-4	35	0.13725490196078433
tRNA-Ile-AAT-1-4	36	0.10410094637223975
tRNA-Ile-AAT-1-4	37	0.19122257053291536
tRNA-Ile-AAT-1-4	38	0.45396825396825397
tRNA-Ile-AAT-1-4	39	0.15987460815047022
tRNA-Ile-AAT-1-4	40	0.5448717948717948
tRNA-Ile-AAT-1-4	41	0.13190184049079753
tRNA-Ile-AAT-1-4	42	0.2705479452054795
tRNA-Ile-AAT-1-4	43	0.6676923076923077
tRNA-Ile-AAT-1-4	44	0.14939024390243902
tRNA-Ile-AAT-1-4	45	0.2724458204334365
tRNA-Ile-AAT-1-4	46	0.6510067114093959
tRNA-Ile-AAT-1-4	47	0.1753846153846154
tRNA-Ile-AAT-1-4	48	0.06060606060606061
tRNA-Ile-AAT-1-4	49	0.04790419161676647
tRNA-Ile-AAT-1-4	50	0.04
tRNA-Ile-AAT-1-4	51	0.04746835443037975
tRNA-Ile-AAT-1-4	52	0.027950310559006212
tRNA-Ile-AAT-1-4	53	0.05521472392638037
tRNA-Ile-AAT-1-4	54	0.07333333333333333
tRNA-Ile-AAT-1-4	55	0.08080808080808081
tRNA-Ile-AAT-1-4	56	0.05245901639344262
tRNA-Ile-AAT-1-4	57	0.06666666666666667
tRNA-Ile-AAT-1-4	58	0.13090909090909092
tRNA-Ile-AAT-1-4	59	0.3707865168539326
tRNA-Ile-AAT-1-4	60	0.29136690647482016
tRNA-Ile-AAT-1-4	61	0.30711610486891383
tRNA-Ile-AAT-1-4	62	0.5043859649122807
tRNA-Ile-AAT-1-4	63	0.46946564885496184
tRNA-Ile-AAT-1-4	64	0.20152091254752852
tRNA-Ile-AAT-1-4	65	0.37872340425531914
tRNA-Ile-AAT-1-4	66	0.23357664233576642
tRNA-Ile-AAT-1-4	67	0.40725806451612906
tRNA-Ile-AAT-1-4	68	0.3
tRNA-Ile-AAT-1-4	69	0.3007246376811594
tRNA-Ile-AAT-1-4	70	0.25475285171102663
tRNA-Ile-AAT-1-4	71	0.5508474576271186
tRNA-Ile-AAT-1-4	72	0.5905511811023622
tRNA-Ile-AAT-1-4	73	0.05985915492957746
tRNA-Ile-AAT-1-4	74	0.3079710144927536
tRNA-Ile-AAT-1-4	75	0.1206896551724138
tRNA-Ile-AAT-1-4	76	0.08305647840531562
tRNA-Ile-AAT-1-4	77	0.3951048951048951
tRNA-Ile-AAT-1-4	78	0.09187279151943463
tRNA-Ile-AAT-1-4	79	0.5688622754491018
tRNA-Ile-AAT-1-4	80	0.6971153846153846
tRNA-Ile-AAT-1-4	81	0.12408759124087591
tRNA-Ile-AAT-1-4	82	0.3425925925925926
tRNA-Ile-AAT-1-4	83	0.6036866359447005
tRNA-Ile-AAT-1-4	84	0.40869565217391307
tRNA-Ile-AAT-1-4	85	0.17338709677419356
tRNA-Ile-AAT-1-4	86	0.0684931506849315
tRNA-Ile-AAT-1-4	87	0.11604095563139932
tRNA-Ile-AAT-1-4	88	0.13448275862068965
tRNA-Ile-AAT-1-4	89	0.13468013468013468
tRNA-Ile-AAT-1-4	90	0.08833922261484099
tRNA-Ile-AAT-1-4	91	0.29454545454545455
tRNA-Ile-AAT-1-4	92	0.031914893617021274
tRNA-Ile-AAT-1-4	93	0.12237762237762238
tRNA-Ile-AAT-1-4	94	0.03125
tRNA-Ile-AAT-1-4	95	0.06130268199233716
tRNA-Ile-AAT-1-4	96	0.10480349344978165
tRNA-Ile-AAT-1-4	97	0.18775510204081633
tRNA-Ile-AAT-1-4	98	0.17916666666666667
tRNA-Ile-AAT-1-4	99	0.1523809523809524
tRNA-Ile-AAT-1-4	100	0.13478260869565217
tRNA-Ile-AAT-1-4	101	0.12727272727272726
tRNA-Ile-AAT-1-4	102	0.1493212669683258
tRNA-Ile-AAT-1-4	103	0.22270742358078602
tRNA-Ile-AAT-1-4	104	0.14027149321266968
tRNA-Ile-AAT-1-4	105	0.15813953488372093
tRNA-Ile-AAT-1-4	106	0.11848341232227488
tRNA-Ile-AAT-1-4	107	0.20618556701030927
tRNA-Ile-AAT-1-4	108	0.1588785046728972
tRNA-Ile-AAT-1-4	109	0.10454545454545454
tRNA-Ile-AAT-1-4	110	0.13592233009708737
tRNA-Ile-AAT-1-4	111	0.18226600985221675
tRNA-Ile-AAT-1-4	112	0.08955223880597014
tRNA-Ile-AAT-1-4	113	0.4913294797687861
tRNA-Ile-AAT-1-4	114	0.12429378531073447
tRNA-Ile-AAT-1-4	115	0.21022727272727273
tRNA-Ile-AAT-1-4	116	0.18292682926829268
tRNA-Ile-AAT-1-4	117	0.32867132867132864
tRNA-Ile-AAT-1-4	118	0.2127659574468085
tRNA-Ile-AAT-1-4	119	0.18796992481203006
tRNA-Ile-AAT-1-4	120	0.1037037037037037
tRNA-Ile-AAT-1-4	121	0.02877697841726619
tRNA-Ile-AAT-1-4	122	0.014705882352941176
tRNA-Ile-AAT-1-4	123	0.014814814814814815
tRNA-Ile-AAT-1-4	124	0.022556390977443608
tRNA-Ile-AAT-1-4	125	0.0
tRNA-Ile-AAT-1-4	126	0.018518518518518517
tRNA-Ile-AAT-1-4	127	0.021739130434782608
tRNA-Ile-AAT-1-4	128	0.0
tRNA-Ile-AAT-1-4	129	0.0
tRNA-Ile-AAT-1-4	130	0.0
tRNA-Ile-AAT-1-4	131	0.0
tRNA-Ile-AAT-1-5	1	0.0
tRNA-Ile-AAT-1-5	2	0.0
tRNA-Ile-AAT-1-5	3	0.0
tRNA-Ile-AAT-1-5	4	0.0
tRNA-Ile-AAT-1-5	5	0.0
tRNA-Ile-AAT-1-5	6	0.0
tRNA-Ile-AAT-1-5	7	0.0
tRNA-Ile-AAT-1-5	8	0.0
tRNA-Ile-AAT-1-5	9	0.0
tRNA-Ile-AAT-1-5	10	0.5
tRNA-Ile-AAT-1-5	11	0.1111111111111111
tRNA-Ile-AAT-1-5	12	0.0
tRNA-Ile-AAT-1-5	13	0.2222222222222222
tRNA-Ile-AAT-1-5	14	0.0
tRNA-Ile-AAT-1-5	15	0.0
tRNA-Ile-AAT-1-5	16	0.06451612903225806
tRNA-Ile-AAT-1-5	17	0.0
tRNA-Ile-AAT-1-5	18	0.0
tRNA-Ile-AAT-1-5	19	0.0
tRNA-Ile-AAT-1-5	20	0.023255813953488372
tRNA-Ile-AAT-1-5	21	0.09523809523809523
tRNA-Ile-AAT-1-5	22	0.1956521739130435
tRNA-Ile-AAT-1-5	23	0.14285714285714285
tRNA-Ile-AAT-1-5	24	1.0
tRNA-Ile-AAT-1-5	25	0.21739130434782608
tRNA-Ile-AAT-1-5	26	0.19148936170212766
tRNA-Ile-AAT-1-5	27	0.2826086956521739
tRNA-Ile-AAT-1-5	28	0.06666666666666667
tRNA-Ile-AAT-1-5	29	0.24444444444444444
tRNA-Ile-AAT-1-5	30	0.18
tRNA-Ile-AAT-1-5	31	0.36585365853658536
tRNA-Ile-AAT-1-5	32	0.3695652173913043
tRNA-Ile-AAT-1-5	33	0.1346153846153846
tRNA-Ile-AAT-1-5	34	0.12962962962962962
tRNA-Ile-AAT-1-5	35	0.23404255319148937
tRNA-Ile-AAT-1-5	36	0.15789473684210525
tRNA-Ile-AAT-1-5	37	0.25
tRNA-Ile-AAT-1-5	38	0.42857142857142855
tRNA-Ile-AAT-1-5	39	0.18518518518518517
tRNA-Ile-AAT-1-5	40	0.4444444444444444
tRNA-Ile-AAT-1-5	41	0.16666666666666666
tRNA-Ile-AAT-1-5	42	0.19148936170212766
tRNA-Ile-AAT-1-5	43	0.5087719298245614
tRNA-Ile-AAT-1-5	44	0.05172413793103448
tRNA-Ile-AAT-1-5	45	0.3389830508474576
tRNA-Ile-AAT-1-5	46	0.5172413793103449
tRNA-Ile-AAT-1-5	47	0.1875
tRNA-Ile-AAT-1-5	48	0.016129032258064516
tRNA-Ile-AAT-1-5	49	0.015625
tRNA-Ile-AAT-1-5	50	0.015384615384615385
tRNA-Ile-AAT-1-5	51	0.07692307692307693
tRNA-Ile-AAT-1-5	52	0.05970149253731343
tRNA-Ile-AAT-1-5	53	0.08955223880597014
tRNA-Ile-AAT-1-5	54	0.12307692307692308
tRNA-Ile-AAT-1-5	55	0.12698412698412698
tRNA-Ile-AAT-1-5	56	0.03225806451612903
tRNA-Ile-AAT-1-5	57	0.1
tRNA-Ile-AAT-1-5	58	0.23636363636363636
tRNA-Ile-AAT-1-5	59	0.46296296296296297
tRNA-Ile-AAT-1-5	60	0.3050847457627119
tRNA-Ile-AAT-1-5	61	0.3076923076923077
tRNA-Ile-AAT-1-5	62	0.49122807017543857
tRNA-Ile-AAT-1-5	63	0.5396825396825397
tRNA-Ile-AAT-1-5	64	0.18461538461538463
tRNA-Ile-AAT-1-5	65	0.3620689655172414
tRNA-Ile-AAT-1-5	66	0.21212121212121213
tRNA-Ile-AAT-1-5	67	0.42105263157894735
tRNA-Ile-AAT-1-5	68	0.3387096774193548
tRNA-Ile-AAT-1-5	69	0.16129032258064516
tRNA-Ile-AAT-1-5	70	0.32786885245901637
tRNA-Ile-AAT-1-5	71	0.5357142857142857
tRNA-Ile-AAT-1-5	72	0.47058823529411764
tRNA-Ile-AAT-1-5	73	0.0847457627118644
tRNA-Ile-AAT-1-5	74	0.3333333333333333
tRNA-Ile-AAT-1-5	75	0.16129032258064516
tRNA-Ile-AAT-1-5	76	0.13636363636363635
tRNA-Ile-AAT-1-5	77	0.3559322033898305
tRNA-Ile-AAT-1-5	78	0.2033898305084746
tRNA-Ile-AAT-1-5	79	0.5384615384615384
tRNA-Ile-AAT-1-5	80	0.6222222222222222
tRNA-Ile-AAT-1-5	81	0.0847457627118644
tRNA-Ile-AAT-1-5	82	0.32653061224489793
tRNA-Ile-AAT-1-5	83	0.62
tRNA-Ile-AAT-1-5	84	0.3076923076923077
tRNA-Ile-AAT-1-5	85	0.0847457627118644
tRNA-Ile-AAT-1-5	86	0.1111111111111111
tRNA-Ile-AAT-1-5	87	0.1746031746031746
tRNA-Ile-AAT-1-5	88	0.1746031746031746
tRNA-Ile-AAT-1-5	89	0.18461538461538463
tRNA-Ile-AAT-1-5	90	0.1111111111111111
tRNA-Ile-AAT-1-5	91	0.43333333333333335
tRNA-Ile-AAT-1-5	92	0.047619047619047616
tRNA-Ile-AAT-1-5	93	0.22033898305084745
tRNA-Ile-AAT-1-5	94	0.09230769230769231
tRNA-Ile-AAT-1-5	95	0.19672131147540983
tRNA-Ile-AAT-1-5	96	0.07407407407407407
tRNA-Ile-AAT-1-5	97	0.2
tRNA-Ile-AAT-1-5	98	0.24528301886792453
tRNA-Ile-AAT-1-5	99	0.1836734693877551
tRNA-Ile-AAT-1-5	100	0.11764705882352941
tRNA-Ile-AAT-1-5	101	0.17647058823529413
tRNA-Ile-AAT-1-5	102	0.23076923076923078
tRNA-Ile-AAT-1-5	103	0.3090909090909091
tRNA-Ile-AAT-1-5	104	0.1509433962264151
tRNA-Ile-AAT-1-5	105	0.17307692307692307
tRNA-Ile-AAT-1-5	106	0.23529411764705882
tRNA-Ile-AAT-1-5	107	0.16666666666666666
tRNA-Ile-AAT-1-5	108	0.23529411764705882
tRNA-Ile-AAT-1-5	109	0.20754716981132076
tRNA-Ile-AAT-1-5	110	0.1
tRNA-Ile-AAT-1-5	111	0.28888888888888886
tRNA-Ile-AAT-1-5	112	0.15217391304347827
tRNA-Ile-AAT-1-5	113	0.5128205128205128
tRNA-Ile-AAT-1-5	114	0.13157894736842105
tRNA-Ile-AAT-1-5	115	0.35
tRNA-Ile-AAT-1-5	116	0.21052631578947367
tRNA-Ile-AAT-1-5	117	0.36363636363636365
tRNA-Ile-AAT-1-5	118	0.25
tRNA-Ile-AAT-1-5	119	0.1111111111111111
tRNA-Ile-AAT-1-5	120	0.14285714285714285
tRNA-Ile-AAT-1-5	121	0.1
tRNA-Ile-AAT-1-5	122	0.0
tRNA-Ile-AAT-1-5	123	0.03333333333333333
tRNA-Ile-AAT-1-5	124	0.03333333333333333
tRNA-Ile-AAT-1-5	125	0.0
tRNA-Ile-AAT-1-5	126	0.0
tRNA-Ile-AAT-1-5	127	0.0
tRNA-Ile-AAT-1-5	128	0.0
tRNA-Ile-AAT-1-5	129	0.0625
tRNA-Ile-AAT-1-5	130	0.0
tRNA-Ile-AAT-1-5	131	0.0
tRNA-Ile-AAT-1-6	1	0.0
tRNA-Ile-AAT-1-6	2	0.0
tRNA-Ile-AAT-1-6	3	0.0
tRNA-Ile-AAT-1-6	4	0.0
tRNA-Ile-AAT-1-6	5	0.0
tRNA-Ile-AAT-1-6	6	0.0
tRNA-Ile-AAT-1-6	7	0.0
tRNA-Ile-AAT-1-6	8	0.0
tRNA-Ile-AAT-1-6	9	0.0
tRNA-Ile-AAT-1-6	10	0.5
tRNA-Ile-AAT-1-6	11	0.0
tRNA-Ile-AAT-1-6	12	0.0
tRNA-Ile-AAT-1-6	13	0.2222222222222222
tRNA-Ile-AAT-1-6	14	0.07692307692307693
tRNA-Ile-AAT-1-6	15	0.0
tRNA-Ile-AAT-1-6	16	0.13333333333333333
tRNA-Ile-AAT-1-6	17	0.0
tRNA-Ile-AAT-1-6	18	0.0
tRNA-Ile-AAT-1-6	19	0.08695652173913043
tRNA-Ile-AAT-1-6	20	0.04
tRNA-Ile-AAT-1-6	21	0.08333333333333333
tRNA-Ile-AAT-1-6	22	0.16
tRNA-Ile-AAT-1-6	23	0.08333333333333333
tRNA-Ile-AAT-1-6	24	1.0
tRNA-Ile-AAT-1-6	25	0.17391304347826086
tRNA-Ile-AAT-1-6	26	0.20833333333333334
tRNA-Ile-AAT-1-6	27	0.20833333333333334
tRNA-Ile-AAT-1-6	28	0.125
tRNA-Ile-AAT-1-6	29	0.30434782608695654
tRNA-Ile-AAT-1-6	30	0.3
tRNA-Ile-AAT-1-6	31	0.36363636363636365
tRNA-Ile-AAT-1-6	32	0.30434782608695654
tRNA-Ile-AAT-1-6	33	0.037037037037037035
tRNA-Ile-AAT-1-6	34	0.14285714285714285
tRNA-Ile-AAT-1-6	35	0.18518518518518517
tRNA-Ile-AAT-1-6	36	0.2
tRNA-Ile-AAT-1-6	37	0.34375
tRNA-Ile-AAT-1-6	38	0.5483870967741935
tRNA-Ile-AAT-1-6	39	0.06060606060606061
tRNA-Ile-AAT-1-6	40	0.4375
tRNA-Ile-AAT-1-6	41	0.03225806451612903
tRNA-Ile-AAT-1-6	42	0.2413793103448276
tRNA-Ile-AAT-1-6	43	0.6875
tRNA-Ile-AAT-1-6	44	0.12903225806451613
tRNA-Ile-AAT-1-6	45	0.28125
tRNA-Ile-AAT-1-6	46	0.5757575757575758
tRNA-Ile-AAT-1-6	47	0.02857142857142857
tRNA-Ile-AAT-1-6	48	0.027777777777777776
tRNA-Ile-AAT-1-6	49	0.0
tRNA-Ile-AAT-1-6	50	0.0
tRNA-Ile-AAT-1-6	51	0.027777777777777776
tRNA-Ile-AAT-1-6	52	0.029411764705882353
tRNA-Ile-AAT-1-6	53	0.05714285714285714
tRNA-Ile-AAT-1-6	54	0.08823529411764706
tRNA-Ile-AAT-1-6	55	0.06060606060606061
tRNA-Ile-AAT-1-6	56	0.06666666666666667
tRNA-Ile-AAT-1-6	57	0.0967741935483871
tRNA-Ile-AAT-1-6	58	0.0967741935483871
tRNA-Ile-AAT-1-6	59	0.41379310344827586
tRNA-Ile-AAT-1-6	60	0.26666666666666666
tRNA-Ile-AAT-1-6	61	0.18518518518518517
tRNA-Ile-AAT-1-6	62	0.4782608695652174
tRNA-Ile-AAT-1-6	63	0.5769230769230769
tRNA-Ile-AAT-1-6	64	0.25
tRNA-Ile-AAT-1-6	65	0.5333333333333333
tRNA-Ile-AAT-1-6	66	0.18181818181818182
tRNA-Ile-AAT-1-6	67	0.3333333333333333
tRNA-Ile-AAT-1-6	68	0.21875
tRNA-Ile-AAT-1-6	69	0.15625
tRNA-Ile-AAT-1-6	70	0.25925925925925924
tRNA-Ile-AAT-1-6	71	0.4444444444444444
tRNA-Ile-AAT-1-6	72	0.6774193548387096
tRNA-Ile-AAT-1-6	73	0.058823529411764705
tRNA-Ile-AAT-1-6	74	0.15625
tRNA-Ile-AAT-1-6	75	0.02857142857142857
tRNA-Ile-AAT-1-6	76	0.13513513513513514
tRNA-Ile-AAT-1-6	77	0.40625
tRNA-Ile-AAT-1-6	78	0.17142857142857143
tRNA-Ile-AAT-1-6	79	0.5833333333333334
tRNA-Ile-AAT-1-6	80	0.7037037037037037
tRNA-Ile-AAT-1-6	81	0.11428571428571428
tRNA-Ile-AAT-1-6	82	0.3548387096774194
tRNA-Ile-AAT-1-6	83	0.6875
tRNA-Ile-AAT-1-6	84	0.4838709677419355
tRNA-Ile-AAT-1-6	85	0.10810810810810811
tRNA-Ile-AAT-1-6	86	0.10256410256410256
tRNA-Ile-AAT-1-6	87	0.02564102564102564
tRNA-Ile-AAT-1-6	88	0.13157894736842105
tRNA-Ile-AAT-1-6	89	0.05128205128205128
tRNA-Ile-AAT-1-6	90	0.1111111111111111
tRNA-Ile-AAT-1-6	91	0.2777777777777778
tRNA-Ile-AAT-1-6	92	0.08333333333333333
tRNA-Ile-AAT-1-6	93	0.15384615384615385
tRNA-Ile-AAT-1-6	94	0.07894736842105263
tRNA-Ile-AAT-1-6	95	0.1388888888888889
tRNA-Ile-AAT-1-6	96	0.07142857142857142
tRNA-Ile-AAT-1-6	97	0.12121212121212122
tRNA-Ile-AAT-1-6	98	0.2
tRNA-Ile-AAT-1-6	99	0.2222222222222222
tRNA-Ile-AAT-1-6	100	0.03125
tRNA-Ile-AAT-1-6	101	0.125
tRNA-Ile-AAT-1-6	102	0.07692307692307693
tRNA-Ile-AAT-1-6	103	0.22580645161290322
tRNA-Ile-AAT-1-6	104	0.13333333333333333
tRNA-Ile-AAT-1-6	105	0.1724137931034483
tRNA-Ile-AAT-1-6	106	0.03333333333333333
tRNA-Ile-AAT-1-6	107	0.13793103448275862
tRNA-Ile-AAT-1-6	108	0.03225806451612903
tRNA-Ile-AAT-1-6	109	0.03225806451612903
tRNA-Ile-AAT-1-6	110	0.1935483870967742
tRNA-Ile-AAT-1-6	111	0.12903225806451613
tRNA-Ile-AAT-1-6	112	0.16666666666666666
tRNA-Ile-AAT-1-6	113	0.4827586206896552
tRNA-Ile-AAT-1-6	114	0.12
tRNA-Ile-AAT-1-6	115	0.08
tRNA-Ile-AAT-1-6	116	0.32
tRNA-Ile-AAT-1-6	117	0.2692307692307692
tRNA-Ile-AAT-1-6	118	0.14814814814814814
tRNA-Ile-AAT-1-6	119	0.25
tRNA-Ile-AAT-1-6	120	0.125
tRNA-Ile-AAT-1-6	121	0.08333333333333333
tRNA-Ile-AAT-1-6	122	0.0
tRNA-Ile-AAT-1-6	123	0.0
tRNA-Ile-AAT-1-6	124	0.1
tRNA-Ile-AAT-1-6	125	0.0
tRNA-Ile-AAT-1-6	126	0.0
tRNA-Ile-AAT-1-6	127	0.1
tRNA-Ile-AAT-1-6	128	0.0
tRNA-Ile-AAT-1-6	129	0.0
tRNA-Ile-AAT-1-6	130	0.0
tRNA-Ile-AAT-1-6	131	0.0
tRNA-Ile-AAT-1-7	1	0.0
tRNA-Ile-AAT-1-7	2	0.0
tRNA-Ile-AAT-1-7	3	0.0
tRNA-Ile-AAT-1-7	4	0.0
tRNA-Ile-AAT-1-7	5	0.0
tRNA-Ile-AAT-1-7	6	0.0
tRNA-Ile-AAT-1-7	7	0.0
tRNA-Ile-AAT-1-7	8	0.0
tRNA-Ile-AAT-1-7	9	0.0
tRNA-Ile-AAT-1-7	10	0.0
tRNA-Ile-AAT-1-7	11	0.12
tRNA-Ile-AAT-1-7	12	0.02631578947368421
tRNA-Ile-AAT-1-7	13	0.02040816326530612
tRNA-Ile-AAT-1-7	14	0.0
tRNA-Ile-AAT-1-7	15	0.0
tRNA-Ile-AAT-1-7	16	0.020833333333333332
tRNA-Ile-AAT-1-7	17	0.0
tRNA-Ile-AAT-1-7	18	0.006097560975609756
tRNA-Ile-AAT-1-7	19	0.011695906432748537
tRNA-Ile-AAT-1-7	20	0.011299435028248588
tRNA-Ile-AAT-1-7	21	0.016666666666666666
tRNA-Ile-AAT-1-7	22	0.059880239520958084
tRNA-Ile-AAT-1-7	23	0.061452513966480445
tRNA-Ile-AAT-1-7	24	1.0
tRNA-Ile-AAT-1-7	25	0.08021390374331551
tRNA-Ile-AAT-1-7	26	0.054945054945054944
tRNA-Ile-AAT-1-7	27	0.07647058823529412
tRNA-Ile-AAT-1-7	28	0.07272727272727272
tRNA-Ile-AAT-1-7	29	0.21637426900584794
tRNA-Ile-AAT-1-7	30	0.16184971098265896
tRNA-Ile-AAT-1-7	31	0.3835616438356164
tRNA-Ile-AAT-1-7	32	0.42138364779874216
tRNA-Ile-AAT-1-7	33	0.16201117318435754
tRNA-Ile-AAT-1-7	34	0.08333333333333333
tRNA-Ile-AAT-1-7	35	0.18421052631578946
tRNA-Ile-AAT-1-7	36	0.08152173913043478
tRNA-Ile-AAT-1-7	37	0.15300546448087432
tRNA-Ile-AAT-1-7	38	0.45977011494252873
tRNA-Ile-AAT-1-7	39	0.12154696132596685
tRNA-Ile-AAT-1-7	40	0.5555555555555556
tRNA-Ile-AAT-1-7	41	0.18617021276595744
tRNA-Ile-AAT-1-7	42	0.2147239263803681
